"","Date","amazon","apple","caterpillar","delta","google","jpmorgan","tesla","mobil","Mkt.RF","SMB","HML","RMW","CMA","RF"
"542",2013-02-28,-0.0247620403898956,0.00556249692052611,-0.0109343185832685,0.0385422137065121,0.00622816758330934,-0.000204327026769123,-0.00516795835957746,-0.00134007594306988,0.34,0.06,0.12,0,0.1,0
"543",2013-03-01,-0.0242064121710128,0.0277338574446398,-0.0176226128074421,0.0560053299922893,0.0189905343998918,0.00388465766940435,0.0268398252906306,-0.00536717886135489,-0.17,-0.07,-0.39,0.03,0.09,0
"544",2013-03-04,0.0264017719348115,0.00908063101391181,0.0051254264918652,0.0134186752263677,0.020815566235855,0.00794295352570189,0.0300730730706536,0.00741986438854151,0.19,-0.17,-0.35,0.09,0.28,0
"545",2013-03-05,-0.0127102818966381,-0.0065313945575876,-0.00631880368656833,-0.0119799781241415,-0.00860960584646565,0.0109113002806894,0.0283764513846411,-0.000558011493875033,1.07,-0.21,-0.04,0.17,-0.18,0
"546",2013-03-06,0.0115583699962484,0.000328704470731746,0.000111954057750558,0.0146777876047006,0.00146745154410542,0.0119930489111844,0.014327434712853,-0.00949075619188918,0.03,0.14,0.21,-0.2,0.01,0
"547",2013-03-07,0.00264784554862425,0.00113187160194484,0.00959276956306965,0.0213837731919741,-0.00129709448607258,-0.00849298796027965,0.00627781846717255,0.00293083315869783,0.36,-0.02,-0.09,-0.01,-0.09,0
"548",2013-03-08,0.0142451843691514,-0.0107590064498414,0.00740214625569525,-0.000615826206690803,0.00396861516675066,0.00557747023497593,0.0163763187840831,0.00213559825751897,0.29,-0.17,0.2,-0.28,0.18,0
"549",2013-03-11,-0.0215588988813262,0.0106548263771872,-0.0157926121712445,-0.0123229345040778,-0.00863662829391076,-0.00396175503988913,0.000511534553019686,0,0.42,-0.12,0.21,-0.16,0.04,0
"550",2013-03-12,-0.000186952815457735,0.00353847073398632,-0.00512609504287473,0.0205863914304902,-0.00277905141524432,-0.00238674621692605,-0.00357870663544759,0.00112167012557084,-0.14,-0.07,-0.15,0.12,-0.01,0
"551",2013-03-13,0.00968863446793744,-0.0340240486944956,-0.00649648086139284,-0.00488978577547264,-0.00456797822260719,0.0167464875650506,-0.0546434581836839,0.00638596415774089,-0.23,0.08,-0.06,0.13,0.16,0
"552",2013-03-14,0.025803321598593,-0.0147511972134868,0.00146567520804265,-0.0171991070747584,-0.00881270284073969,-0.0192156042312943,-0.0423337065038647,-0.00512068302845516,0.78,0.21,0.14,-0.17,0.26,0
"553",2013-03-15,0.0271831330532373,-0.0150102814717287,0.00596648619966147,0.0168749590602318,-0.0079946309047539,-0.0101961095821624,-0.00396710104938779,-0.00671398774692141,0.25,0.59,0,0.21,-0.04,0
"554",2013-03-18,-0.00269933043191985,-0.00573892323826493,-0.0121976886303641,0.0165949204569137,0.00436998237235688,-0.00626134762702566,-0.00199146503604752,-0.00214007503533336,-0.93,0.23,-0.4,0.42,-0.08,0
"555",2013-03-19,-0.00530264431759403,0.00339298384005314,-0.0150674683363226,0.0320436648583008,0.00417835005090688,-0.00162608406018411,0.0248004261801353,0.000564179011846711,-0.3,0.16,-0.24,0.16,0.27,0
"556",2013-03-20,0.00143775458351393,-0.0151197139891158,-0.00126528036510727,-0.0134739170419386,-0.00423465680899652,-0.0156757441833747,0.00166890120531576,-0.00519001532053582,0.52,-0.3,0.23,-0.21,0.2,0
"557",2013-03-21,0.0202772861966892,0.0172066814681191,0.00748625921918737,-0.0077197650612663,-0.00117096789204438,0.00889348504180096,0.0169397676723003,0.0127025959659049,-0.36,0.85,-0.09,0.03,0.06,0
"558",2013-03-22,0.00361526046384581,-0.00671197284190103,-0.00960262450355347,-0.0239380427445993,-0.000826895990043534,-0.00532998042075123,0.0248498095262099,-0.00302370811974734,0.33,-0.42,-0.22,0.2,-0.06,0
"559",2013-03-25,-0.00526334618967953,0.0167565392716269,0.00415544523233513,0.0147150895634934,0.00343366610052484,0.00247322141230109,0.00879301915249186,0.0124690541612069,-0.36,0.37,-0.33,0.26,0.04,0
"560",2013-03-26,-0.0196470864673396,0.0191694135390066,-0.00114949029237571,0.00241709667883362,-0.0120135130047863,-0.0178869257646594,0.00792390364701786,0.00499287029684381,0.39,-0.32,-0.18,0.09,-0.17,0
"561",2013-03-27,-0.0208369207909744,0.00448549586817167,0.000805490982972305,-0.00482226539532283,-0.0105523922063646,-0.00648923654805381,-0.00707549790356377,-0.00518893104289977,-0.15,0.21,-0.04,-0.02,-0.09,0
"562",2013-03-28,-0.0310622255774193,-0.0183121512369001,-0.0152928070992766,-0.0157480663938769,0.00881403410479668,0.00779609683254366,0.159408845590099,0.00732434742740445,0.33,-0.22,-0.3,0.07,0.04,0
"563",2013-04-01,0.00205173411525408,0.00653653185294124,-0.00887431537986851,-0.0806152117453167,0.0147904671624522,0.00940824343009842,0.00933302982016853,-0.00209302092596862,-0.49,-0.72,-0.06,0.14,0.12,0
"564",2013-04-02,0.00511886053932167,-0.0162919940982684,-0.00895365536142439,-0.0254353231815882,-0.00841286313500823,-0.0235514553959586,-0.0730717636445648,-0.00717580924451954,0.33,-0.71,-0.15,0.01,0.01,0
"565",2013-04-03,-0.00988460737674374,0.000192981508678621,0.00606276364355238,0.0130495432659857,-0.0138055099513296,0.0136603767102555,0.0221411202988381,-0.00177932252508163,-0.59,0.38,-0.23,0.41,0.12,0
"566",2013-04-04,-0.0105675033039532,-0.0138952878672177,-0.000354599486409329,-0.0244068222972508,-0.0151181450198219,0.00884450358790691,-0.0152344449052343,-0.00846603426144913,-0.08,-0.15,0.36,-0.29,0.32,0
"567",2013-04-05,0.00711244004098408,0.0135823393390065,-0.00484659285052263,0.0375261269580452,-0.0104718659288842,0.0139843149349257,0.0111192412646662,-0.00460628753103496,-0.43,0.17,0.32,-0.35,0.27,0
"568",2013-04-08,0.00180667963004094,0.00845724231903102,0.0203114137902133,-0.00870720685194037,0.00361353243120777,0.0020582734966977,-0.0317954084726078,0.00191859818803365,0.53,-0.1,0.11,-0.08,0.24,0
"569",2013-04-09,0.0203991889898626,0.0139004893600853,0.00779994054397123,0.0304053028744313,0.0161126556115101,0.0117093766441149,0.0335802716049382,-0.00101391351438072,0.58,-0.08,0.32,0,-0.12,0
"570",2013-04-10,-0.00312151753551091,0.0191865287270152,-0.0100498850630398,0.0196719929494377,0.000265777726795096,0.00121817830087019,0.0413282121039607,0.00608934958478596,1.24,-0.4,0.33,-0.34,0.15,0
"571",2013-04-11,-0.0104299855759198,0.0111913616188691,-0.00758427949014395,-0.00450163220545663,-0.00043018471959963,-0.00608385055657755,0.00367056664372555,-0.00257774593688081,0.69,-0.15,-0.06,0.06,0.22,0
"572",2013-04-12,-0.0231501904810136,-0.0188734345819151,-0.0326868951088088,-0.0368215326415549,-0.0102778106396306,-0.0220362477494113,-0.0102857371428571,-0.0280933590639998,-0.29,0.23,-0.15,0.18,0.17,0
"573",2013-04-15,0.0152196962583269,0.0172568167590884,0.0041328183508779,0.0643862267582435,0.0146304629926028,0.0116836225583682,0.0528868603438075,0.0013878312146576,-1.78,-0.13,-0.21,0.18,0.4,0
"574",2013-04-16,-0.054992632711269,-0.0181390984525093,-0.013799775068638,-0.0214241957707026,-0.0136253692823716,-0.0350587253794938,-0.00307082693573159,-0.0061193901277834,0.63,-0.34,-0.05,0.01,-0.06,0
"575",2013-04-17,-0.0266881447054088,-0.0298428615521959,-0.00605322050797742,-0.0244688011151508,-0.0212763297728233,-0.00320595064348178,0.0334433435986064,0.00627304845007732,-1.44,0.43,-0.3,0.09,0.42,0
"576",2013-04-18,-0.00387693487965603,0.00346925431693658,-0.000372974968972887,0.00726094668501832,0.0443393398612294,0.0126501085094119,0.0183095801935367,0.00958202604552022,-0.51,0.16,-0.18,0.26,0.05,0
"577",2013-04-19,0.0208434759664033,0.0124077324567681,0.0283479661610129,-0.00786346370106424,0.000300089201545315,0.00254068702874837,0.0493413527350469,0.00731837912985534,0.58,-0.19,0.11,-0.31,-0.14,0
"578",2013-04-22,0.0187120177005184,0.0202997770578537,0.0168056738753721,0.104359056911996,0.0097361810747328,0.0173176671831701,0.0163378963207392,0.0137363154211952,0.58,0.29,0.13,0.1,-0.1,0
"579",2013-04-23,-0.00164959601686279,-0.000446243966818449,-0.00380514091602339,-0.0149521940226235,0.00686961358282593,0.011417909059676,-0.0113702807829948,0.00145540891613962,1,-0.31,0.28,-0.21,0.01,0
"580",2013-04-24,0.0072017815533682,0.0220254967706881,0.00871332316783455,-0.0109288444695307,-0.00534757395862703,0.00574757444353563,0.0311322625421376,-0.0152071608412457,0.67,0.29,0.39,-0.06,-0.42,0
"581",2013-04-25,0.0215974480758408,-0.0724063091777368,0.002011443375112,0.0319212160631749,-0.00949200967140406,-0.00244920839437107,-0.0153845961538461,-0.000794489179347513,0.66,0.21,-0.05,-0.14,-0.13,0
"582",2013-04-26,0.0309681778036357,-0.0198971509744292,0.00141706429153646,0.00832862212725249,0.0220108904391331,0.000818216567933003,0.073046834510804,0.00238624339424294,-0.16,-0.04,-0.08,0.19,-0.01,0
"583",2013-04-29,0.0294335743824537,0.0162969204713518,-0.00153286880877381,0.0112093174342122,0.00672724332714513,0.00183994192623495,-0.0172915365360673,0.00884232048369971,0.86,-0.21,0.07,0.07,-0.16,0
"584",2013-04-30,-0.00788192484852445,-0.0219849574247269,-0.0187784834401476,-0.0175028599809295,-0.00502076198429302,-0.020403956987933,-0.0131506385200727,-0.0166310729005715,0.45,0.38,0,-0.05,-0.25,0
"585",2013-05-01,0.0141820233706472,0.0174032432405953,0.0142034367433508,0.0385985579111732,0.0111892178813422,0.00145791482905882,0.0155781159079977,0.0127983984266964,-0.58,-0.2,-0.06,0.31,-0.03,0
"586",2013-05-02,0.010010642758317,0.0217778061162802,0.0322804049182491,0.026872529814402,0.0194187931136498,-0.0106072713815511,0.00813154669873325,0.0156833311518198,0.18,-0.01,-0.05,-0.2,-0.2,0
"587",2013-05-03,0.0238457335822088,-0.00902920793780463,0.00701306628256374,0.00556742959354319,0.0187177632731526,0.0128232473371304,0.0907424581254346,0.00622082961499048,0.88,-0.27,0.12,0.02,-0.3,0
"588",2013-05-06,-0.00444952979000527,0.00786019862404112,0.0251168896609148,0.00110759525231889,-0.00501424876284929,0.0199252769941073,-0.0670588571428571,0.00629278870936158,0.04,0.04,0.27,-0.22,-0.1,0
"589",2013-05-07,0.0112936554164481,0.00368595801596437,0.00579128142624698,0.0320798065680227,0.0191314445845373,0.0126168364182526,0.00504419041773328,0.0060336409002304,0.73,0.36,0.45,-0.28,0.22,0
"590",2013-05-08,-0.00872439059311741,0.00572139724775696,-0.00398586576235492,-0.0514468182787555,-0.00246106336329519,-0.0144693681017282,0.243950542320299,-0.000438688675973683,0.78,-0.04,-0.02,-0.03,-0.04,0
"591",2013-05-09,-0.00831901755027578,0.0133379495181741,-0.0147859859854738,0.0242937770462277,0.0100404175344989,-0.00163139149454225,0.106051870142597,-0.00977725809828342,-0.72,-0.09,-0.06,0.24,-0.21,0
"592",2013-05-10,0.00390741580277701,0.00333803050984291,-0.00620666637030202,-0.0132380812407138,-0.00306733963142878,0.0145018610841739,0.143824918086896,-0.000443541958776114,0.37,-0.12,-0.21,-0.21,0.01,0
"593",2013-05-13,-0.0239257290239206,0.0144417105424479,-0.00590404382326361,0.0201230152330255,0.010905585429589,0.0112741352771897,-0.0519362738518358,0.0112096222772982,0.02,-0.02,-0.18,-0.21,-0.03,0
"594",2013-05-14,-0.0338170191112955,-0.00659631455950545,-0.00628209340106622,0.0389040717336211,0.0324540669994695,0.0171214236359452,0.0192215045464081,0.00142667818079285,0.44,-0.15,-0.23,0.11,-0.07,0
"595",2013-05-15,0.0133614640878461,-0.00915367278776762,-0.00252901916774202,-0.016877342013677,-0.013123828722941,-0.00234882568234064,0.0873409282103219,-0.00591827050495863,0.5,-0.79,0.3,-0.15,0.32,0
"596",2013-05-16,-0.00303753844177379,0.021883988752915,0.0102558238054874,-0.00536480958854548,0.00587472830907677,0.0260935658703078,-0.00813008130081301,0.0116866506453125,-0.38,-0.13,0.02,0,0.03,0
"597",2013-05-17,0.0223189946373269,-0.00841048184684291,0.00752837806742833,-0.00970881567895683,-0.000714940149058194,-0.000191189597481995,-0.0170491584699453,0.00828248693931815,0.43,0.03,0.36,0.03,-0.05,0
"598",2013-05-20,-0.00738244466223237,0.00459582250502896,-0.00260402706837957,-0.0125270994659386,-0.00171708750538444,0.0139606719982456,-0.0261285962613166,0.00302663131906252,0.56,0.39,0.33,0.15,-0.13,0
"599",2013-05-21,0.00384370366537074,-0.0219444853424357,-0.00454040415855988,0.00275745755074498,-0.0193501133647769,0.0115048772970919,-0.00399586729059788,-0.00657317980845975,0.1,-0.34,0.22,0.16,0.04,0
"600",2013-05-22,0.00179014910527682,-0.00441132887017789,-0.00855180073633174,0.0170522708434498,-0.00745427574233624,-0.00522082177392236,0.0629299074491037,-0.00433902990945994,-0.59,-0.4,0.05,-0.03,0.18,0
"601",2013-05-23,0.00680767334938202,-0.000229174953208964,-0.00851056748129636,0.0237965686986309,-0.0107274179079465,0.0058108210097317,0.0469103726870363,-0.0028324417186905,-1.22,-0.41,-0.29,0.21,0.15,0
"602",2013-05-24,-0.00833422819494193,0.021204321892119,-0.00023186737099324,-0.0110939168641311,0.00910323557267352,0.0175178233707532,0.136485370076527,0.0092864120258561,-0.07,0.46,-0.14,-0.03,-0.09,0
"603",2013-05-28,0.00795108018063628,-0.00658464566851813,0.00348070355266829,-0.0341879771365343,-0.0147060694470314,0.00128203949262321,-0.051663236623525,-0.00324734739116988,0.53,-0.15,0.04,-0.18,-0.05,0
"604",2013-05-29,0.0149007821025892,0.00489582346588282,-0.000925045195222347,0.00110643210638101,0.00282158096184832,0.0173768232645637,0.00305839634115629,0.000108319396353898,-0.35,0.88,0.26,-0.09,-0.13,0
"605",2013-05-30,-0.00409690469434469,0.00888215386376344,-0.00705921162478168,-0.00497219779850039,0.000528308452201384,-0.018518573162084,-0.0685087680374112,-0.0175911428151134,0.19,-0.34,-0.01,-0.18,-0.21,0
"606",2013-05-31,0.00220154217665235,-0.00861815340483726,0.00384573247478455,-0.0111051327571694,-0.0041206628170611,-0.00183158230472137,-0.0528846756774821,0.0109427450204569,-1.05,0.99,-0.19,0.04,-0.18,0
"607",2013-06-03,-0.00312846040534369,-0.00442143651788364,-0.00243767510756993,0.0157213358394867,-0.00983140625506218,-0.00825868323345865,0.0243006814688706,-0.0073255605941711,0.02,-0.06,-0.09,0.3,-0.13,0
"608",2013-06-04,-0.00934771597743382,0.00553255902750944,-0.0174582627187324,-0.0292977069565937,0.000698429317778894,-0.0186896988699003,0.00558843338626878,-0.012556462128481,-0.04,-0.18,0.29,-0.16,0.17,0
"609",2013-06-05,-0.0149402795333718,0.00247023980194976,-0.00497524370666062,-0.00398635349304689,0.005746138080173,0.00886278460806207,0.0207611925942794,0.00646962896804857,-1.39,0.61,-0.27,0.21,-0.05,0
"610",2013-06-06,0.00764062317077783,0.0337527851203607,0.00773815591881673,0.05088624973329,0.0174523991616482,0.0143928486978109,0.0481767138813912,0.0135210316361459,0.46,-0.47,0.05,-0.14,0.32,0
"611",2013-06-07,-0.00660910873380307,0.015169617783971,-0.0100415737407742,0.0114254610929501,0.0119240857775967,0.00165837858195018,-0.0195021362259689,-0.00360860561427094,0.61,-1.17,0.14,-0.13,0.01,0
"612",2013-06-10,-0.002939356388337,-0.0223787947605523,-0.0033409918063303,-0.00376536393229475,-0.0116936998532488,-0.0160046304316292,-0.0557721322607058,-0.00724323699237398,0.5,0.82,-0.18,-0.04,-0.15,0
"613",2013-06-11,-0.0123627483572055,-0.0113180945167701,-0.00371160617562018,-0.0242982157975177,-0.00889967265927192,-0.00579567967721797,0.0345083303217071,-0.00795921381007796,-0.65,0.48,-0.48,0.24,-0.08,0
"614",2013-06-12,0.00872274992323059,0.0151654426430937,0.0231941543291166,0.0354175624670052,0.00575697351435337,0.0186162771619964,0.00460449182632288,0.0177176315354302,-0.5,0.27,-0.4,0.36,-0.09,0
"615",2013-06-13,-0.0135561769229867,-0.00652677378171455,-0.0149166147186775,0.00748273132539144,-0.00223484038976319,-0.0191988581617977,0.0215930230189448,-0.00821196393338136,0.38,-0.54,0.24,-0.11,0.25,0
"616",2013-06-14,0.00453443503484529,0.0148545864759513,0.000596147027411295,-0.00159155473876316,0.0128108575128096,0.0135514935888174,0.0189431101014024,0.0102672218108106,0.03,0.31,-0.09,0.16,0.07,0
"617",2013-06-17,-0.000532665217498555,0.0133065238675576,0.00750709948773051,0.00797010022082217,0.0162143237928888,0.00482832219556951,0.0116438555277062,0.00458978058034453,0.95,0.03,0.28,-0.1,-0.13,0
"618",2013-06-18,-0.0203114164872159,-0.0127768521870794,-0.00354799669908811,-0.0147599934414273,6.6663186726571e-05,-0.0103493749843853,0.0124770385189771,-0.0101161240792253,0.41,-0.22,0.07,-0.08,0.06,0
"619",2013-06-19,-0.0145627840837407,-0.0169686580821304,-0.0124628574696931,-0.0149814759858799,-0.0176977569735277,-0.0199812805607513,-0.0384982613679787,-0.0214288251762842,-1.01,0.26,0.11,-0.01,-0.16,0
"620",2013-06-20,-0.0080126334585859,-0.000292630922376888,-0.000961519194615502,-0.00706093939300744,-0.00430635612749611,-0.00990819952452939,-0.0109289515960466,0.00482866381992803,-2.73,0.61,-0.07,0.11,0.03,0
"621",2013-06-21,-0.0265055318420999,-0.0100599946989315,-0.0192492983249957,-0.0503281747473565,-0.0126457125867431,-0.0200156914523185,0.019487643812527,-0.0111756127639095,-0.47,0.04,-0.28,-0.11,0.09,0
"622",2013-06-24,0.000223477943599703,0.00546916626154793,0.00993598795709976,0.0455064815275946,-0.00412743760027743,0.0227808116545433,0.00896644022005007,0.00712010231719072,-1.37,0.15,-0.25,0.15,0.08,0
"623",2013-06-25,-0.011325300264602,0.020140435446219,-0.00279369584524585,0.014324980738474,0.00860078521294682,0.00806472376991699,0.0324218646011354,0.00774325747281229,0.72,-0.57,0.41,-0.22,0.07,0
"624",2013-06-26,-0.0107769309536441,-7.21223456970648e-05,0.0104750253704078,0.0152093342618855,0.00391460781585105,0.012380974192055,0.03339007724754,0.00267254203731308,0.7,-1.12,0.15,0.19,0.29,0
"625",2013-06-27,0.00698349376613891,0.000504464082340396,-0.00566559502835806,0.00107001938201732,0.0037625057965554,-0.00677348215542718,-0.01729976201373,0.00344271421595281,0.99,0.36,0.14,-0.14,0.17,0
"626",2013-06-28,0.0320027460328179,0.0158810326919873,0.00278838402461574,0.0347411967123516,0.00853055027124939,-0.00568279391218289,0.0914679481048068,-0.000553217035222622,-0.09,0.66,0.16,-0.13,-0.26,0
"627",2013-07-01,0.0226527428588416,0.00577811047618334,-0.00290117585411676,-0.019112117241888,-0.00627336535501339,0.0132411401056938,0.0054616828810376,0.00376542990642252,0.83,0.2,-0.33,-0.14,-0.12,0
"628",2013-07-02,0.0055197204287891,0.00105730091414258,-0.00763814877827361,-0.0305423702850768,0.00466956171993998,-0.000568161518609605,-0.0218978271940247,0.000551560044085226,-0.16,0.17,-0.18,0.14,-0.11,0
"629",2013-07-03,-0.00803227264899717,0.00651341761966491,0.00354310096450319,0.0320478338546096,0.00796452464391036,0.0231191553000832,0.0420860645971202,0.00970308716511364,-0.08,0.33,-0.18,-0.07,-0.01,0
"630",2013-07-05,-0.00567779641530333,0.0164754124724463,0.0129048547859161,0.00157922714919819,0.0129827495460828,0.0131506578246148,0.012657215843358,0.00742590992361232,0.06,0.16,0.15,-0.22,0.26,0
"631",2013-07-08,0.0175882181765089,0.00323480853759326,0.0256008375085473,0.0157646500671712,0.000165769455954946,0.00347336013465306,0.0151303016599761,0.0118160168931157,0.61,-0.33,-0.07,0.22,0.04,0
"632",2013-07-09,-0.00383547752314794,0.00274410181711708,-0.00433612128341334,-0.0325918244596245,0.000828501446821669,-0.00109299034982903,-0.00955852595119944,-0.0055710056799794,0.7,-0.08,0.22,0.05,-0.01,0
"633",2013-07-10,0.0155916413882512,0.0250744614851982,0.0204801164785198,0.00855629833242724,0.0157286382190521,0.00565384976971332,0.0273166278069017,0.00484818658967362,0.59,0.15,0.02,0.06,-0.18,0
"634",2013-07-11,-0.00182529425163029,0.0263297867405754,0.00542086478367399,0.0227996849139951,0.00299922037390627,-0.00308302399270944,0.0341532757411569,0.00139363835710441,1.46,-0.07,-0.35,-0.02,-0.26,0
"635",2013-07-12,0.00218061312416696,-0.00318641208986166,0.00263889557236729,0.00777602235733356,0.00183101515626799,-0.0014554920916623,-0.0203232649879875,-0.00160620993857768,0.01,0.04,0.02,-0.25,-0.04,0
"636",2013-07-15,0.00645688563563749,0.000978530166520959,0.00880987599259067,-0.00771602239468282,-0.00549373939605112,0.0021862665407442,-0.143092870609887,0.000536755331423917,0.18,0.03,0.16,-0.03,0.13,0
"637",2013-07-16,0.000255720739959545,0.00593087310474905,-0.0170125388614633,0.0326591655123376,-0.0011526497545182,0.0047263395992479,0.102705150773815,0.00171471017561909,0.08,0.4,0.13,0.05,0.09,0
"638",2013-07-17,0.00336966061204682,-0.0148369463550037,-0.00406661171578228,0.0321286193650941,-0.00856788024027449,0.0199022943063023,-0.0101455384615384,0.00984371498571905,0.18,-0.17,0.04,-0.1,-0.03,0
"639",2013-07-18,-0.0157725335209535,0.00368296358306024,-0.000816472343660054,-0.013132481152313,-0.0154609545945156,-0.00372533868121553,0.0054608166467346,0.00837040414559147,0.48,-0.21,0.54,-0.28,0.22,0
"640",2013-07-19,0.00320041417824054,-0.00573338117790783,0.00408656763063146,0.00394311965290332,0.0157260254647186,0.0071223316776229,0.0229779411764706,-0.00357255795408323,0.06,-0.25,0.14,-0.33,0.11,0
"641",2013-07-22,-0.0171706993136427,-0.00797420888455149,-0.00558142166662622,0.00392674829937989,-0.00757655913888101,0.00194505277133533,0.00253204279996727,0.00390169970994633,0.49,0.36,0.31,-0.19,-0.04,0
"642",2013-07-23,0.0513616676717587,-0.00704177245095183,-0.0243218533069201,0.0171151767452071,-0.00099582753916196,-0.000705744618074367,-0.00847320365770255,-0.00220593930535294,0.12,0.22,0.38,-0.14,0.06,0
"643",2013-07-24,-0.00456268000769332,0.0149193549547109,-0.0155801899960726,0.0326921756142569,-0.0168345872645788,-0.00229589729438449,0.0194741418111949,-0.000210501836269579,-0.24,-0.34,-0.01,0.22,0.03,0
"644",2013-07-25,0.00567824906811961,0.0283784316752492,-0.000974095371409545,0.0195532859193901,-0.00264731723237513,-0.00796434008546671,0.0428790118481502,-0.00189521258131004,0.27,0.26,-0.11,-0.17,-0.1,0
"645",2013-07-26,0.0154199425612041,-0.0189417127995349,0.0116986802608948,-0.0264840421591901,-0.00347883144553386,-0.00642308052400985,0.0404204037438782,-0.00801762402138252,-0.27,-0.15,-0.21,0.18,-0.08,0
"646",2013-07-29,0.0123495532822397,-0.0120548903223478,0.00204786606228587,-0.00609775962617203,0.009804228855997,-0.0064640180490671,-0.0213934787324869,-0.00233996481621498,-0.54,-0.45,-0.36,0.27,-0.2,0
"647",2013-07-30,-0.00174300135826832,-0.00393506492596055,-0.00336588434378935,0.00188792864153562,-0.00355809669800061,0.00722908438425253,0.0192803545134222,-0.000639448985082472,0.19,0.19,-0.17,0.15,-0.07,0
"648",2013-07-31,0.00917073849146731,0.0144412920309364,0.0184541675539263,0.0386245432639129,0.0185525326195391,0.0145343423118876,0.00945787912911736,-0.0108799830367326,0.02,-0.15,0.1,0.02,-0.08,0
"649",2013-08-01,0.0128317105275055,-0.00445075095344673,-0.00165835930346525,-0.00453535403815495,0.00259888442946807,-0.000884326646458091,0.0180744887183809,-0.00841168633407676,0.92,-0.57,0.28,-0.45,0.04,0
"650",2013-08-02,0.0149390378988623,-0.0105847969996489,-0.00877825252607666,-0.0109335181007253,-0.0017318142321978,-0.00690378046262285,0.0484057463768116,-0.00391501560142453,0.72,0.12,-0.11,-0.16,-0.07,0
"651",2013-08-05,-0.00894618524405046,-0.000797335486140179,-0.0123262537721739,-0.033625363776292,-0.00931489484659935,-0.0108733029590998,-0.0174868615040644,-0.00131031647885429,0,0.56,-0.36,0.2,-0.09,0
"652",2013-08-06,-0.000580423765344638,-0.0127680665004156,-0.00121176744003574,0.00286809940712782,-0.00660293645437187,-0.00342417136164469,-0.0557157814582813,-0.0014212737931985,-0.3,0.1,-0.13,0.25,-0.07,0
"653",2013-08-07,-0.00199159239749649,-0.0039406351562342,0.0185610541885274,0.00381323158723327,0.00225678983477073,-0.00849906142642669,0.143410568230964,0.00481723732075177,-0.47,0.01,0.26,0.04,0.13,0
"654",2013-08-08,-0.0142298495766408,0.00513971749305884,0.00655106892514254,-0.0232668534112549,-0.00252060379167784,-0.00565358562769831,-0.00312741733456912,-0.00471757516717483,0.48,-0.16,0.26,-0.16,0.15,0
"655",2013-08-09,0.0284081688920501,-0.00191754013599081,0.0214175132595836,0.0228490318164312,-0.00550302645194214,-0.00788734238907343,-0.0367319934640522,-0.00914900635508453,0.06,0.16,0.1,-0.06,-0.08,0
"656",2013-08-12,0.0475218268866781,-0.00916782157020569,0.00289628537523084,-0.0708177776132183,-0.00481084117630629,0.00369775134493154,-0.0132311842437515,-0.00545131759415351,-0.15,0.1,0.15,-0.11,-0.1,0
"657",2013-08-13,0.0182407797147918,-0.00894650811665657,-0.00866343341849296,-0.026087119288196,-0.0129815581582947,-0.00257888095573836,-0.0417382403367095,-0.00503334840034018,0.29,-0.17,-0.12,0.09,-0.12,0
"658",2013-08-14,-0.0011835158112936,-0.0167158476929476,0.000465945681958077,0.0257355919301107,-0.0116691722965107,-0.0158819403725045,0.00222443310688539,-0.00888149032853191,-0.01,0.35,0.11,-0.12,-0.12,0
"659",2013-08-15,0.00887707320515439,-0.00575974445575559,-0.00815269651566659,0.0153605699084683,-0.00319895679119928,0,0.016682193981273,-0.00283520979981692,-0.83,0.24,0.3,0.06,-0.1,0
"660",2013-08-16,0.0107699301287567,0.00263324198289202,-0.0112729371278628,-0.0352993794242887,0.0101994062893135,-0.0273970846748278,0.0204224929577464,-0.0112616229519959,-0.18,0.02,0.07,-0.1,-0.09,0
"661",2013-08-19,-0.0131365606942667,0.00532264930749541,-0.00403809603266116,0.00313640832514522,-0.000265678770727928,0.00559523216287477,0.0322981931938521,-0.00103530344740673,-0.44,0.34,-0.66,0.53,-0.27,0
"662",2013-08-20,0.00257425484082062,-0.00877769701177609,-0.0109709745130162,0.019280624742477,0.00451802237064462,-0.00940136118566436,-0.01149887001606,-0.00472224523797338,-0.11,0.17,-0.14,-0.03,0.08,0
"663",2013-08-21,0.00119454578963396,0.0181326347579561,0.0148304013674175,0.0352758128199503,0.00503836534594442,0.0112336489630859,0.0624915794502125,0.00648024817796105,-0.74,0.1,-0.3,0.13,-0.15,0
"664",2013-08-22,-0.0038572184845973,0.000966413520758925,-0.00332701900478318,-0.00641928627368199,-0.00400584377233177,0.00210692413441096,0.0301718002480535,0.00620819469454446,0.63,-0.24,0.33,-0.26,0.08,0
"665",2013-08-23,0.0038918621989968,-0.0131030615115665,-0.00393363131596575,0.00745506610586336,-0.0043898034795013,-0.0099389592911385,0.0147059136111199,-0.00491300863445248,0.62,-0.06,0.17,-0.04,0,0
"666",2013-08-26,-0.0285902185620155,-0.0184479863248379,-0.0102918597589057,-0.0572275682399476,-0.0187444066223572,-0.023165826785347,0.0169893678176266,-0.00310073981229363,-0.17,0.28,-0.4,0.1,-0.24,0
"667",2013-08-27,0.00472805831363961,0.00231372233722297,-0.00302283855381807,0.00104697519971627,-0.00188205715202499,-0.000395513075652255,-0.00335308075423873,0.0232669542065028,-1.33,0.31,-0.14,0.55,-0.04,0
"668",2013-08-28,0.00162960611240718,0.00852341824989137,0.000970221938268383,0.0266592653900444,0.00810795094889283,0.00237270503239343,-0.00234303999416707,-0.0176725090600417,-0.38,-0.38,0.24,-0.06,0.18,0
